"IT_NAME","IT_NO","agreement","annotation_id","annotator","created_at","id","image_url","lead_time","query","rating","relation","updated_at"
"妙管家 超強漂白水 2000g (6入/箱)","DAAK1Z-A900FLDLB",100.0,75505548,"lobsterlabannotator+3@gmail.com","2025-10-16T06:38:04.761263Z",223555258,"https://cs-d.ecimg.tw/items/DAAK1ZA900FLDLB/000001_1715561900.jpg",9.395,"水 2000","1","I","2025-10-16T06:38:04.761281Z"
"妙管家 超強漂白水 2000g (6入/箱)","DAAK1Z-A900FLDLB",100.0,75480844,"lobsterlabannotator+10@gmail.com","2025-10-16T02:53:17.681380Z",223555258,"https://cs-d.ecimg.tw/items/DAAK1ZA900FLDLB/000001_1715561900.jpg",64.984,"水 2000","1","I","2025-10-16T02:53:17.681395Z"
"妙管家 超強漂白水 2000g (6入/箱)","DAAK1Z-A900FLDLB",100.0,75421517,"lobsterlabannotator+9@gmail.com","2025-10-15T15:07:20.575021Z",223555258,"https://cs-d.ecimg.tw/items/DAAK1ZA900FLDLB/000001_1715561900.jpg",12.27,"水 2000","1","S","2025-10-15T15:07:28.675798Z"
"妙管家 超強漂白水 2000g (6入/箱)","DAAK1Z-A900FLDLB",100.0,75305660,"lobsterlabannotator+6@gmail.com","2025-10-14T18:53:49.846260Z",223555258,"https://cs-d.ecimg.tw/items/DAAK1ZA900FLDLB/000001_1715561900.jpg",10.567,"水 2000","1","I","2025-10-14T18:53:49.846273Z"
"AMANO 【3箱組】日本進口富士山天然礦泉水 2000ml(6入/箱)","DBAG7A-1900HSV32",50.0,75505587,"lobsterlabannotator+3@gmail.com","2025-10-16T06:38:18.765626Z",223555259,"https://cs-d.ecimg.tw/items/DBAG7A1900HSV32/000001_1749548725.jpg",11.814,"水 2000","3","E","2025-10-16T06:38:18.765638Z"
"AMANO 【3箱組】日本進口富士山天然礦泉水 2000ml(6入/箱)","DBAG7A-1900HSV32",50.0,75480855,"lobsterlabannotator+10@gmail.com","2025-10-16T02:53:34.463529Z",223555259,"https://cs-d.ecimg.tw/items/DBAG7A1900HSV32/000001_1749548725.jpg",14.889,"水 2000","4","E","2025-10-16T02:53:34.463543Z"
"AMANO 【3箱組】日本進口富士山天然礦泉水 2000ml(6入/箱)","DBAG7A-1900HSV32",50.0,75421568,"lobsterlabannotator+9@gmail.com","2025-10-15T15:07:43.541893Z",223555259,"https://cs-d.ecimg.tw/items/DBAG7A1900HSV32/000001_1749548725.jpg",7.211,"水 2000","4","E","2025-10-15T15:07:43.541906Z"
"AMANO 【3箱組】日本進口富士山天然礦泉水 2000ml(6入/箱)","DBAG7A-1900HSV32",50.0,75305671,"lobsterlabannotator+6@gmail.com","2025-10-14T18:53:55.666326Z",223555259,"https://cs-d.ecimg.tw/items/DBAG7A1900HSV32/000001_1749548725.jpg",4.015,"水 2000","4","E","2025-10-14T18:53:55.666340Z"
"天泉 溫泉水2000ml (6入/箱)","DBAG00-A900A4DRS",50.0,75505638,"lobsterlabannotator+3@gmail.com","2025-10-16T06:38:35.578413Z",223555260,"https://cs-d.ecimg.tw/items/DBAG00A900A4DRS/000001_1583137458.jpg",14.489,"水 2000","3","E","2025-10-16T06:38:35.578430Z"
"天泉 溫泉水2000ml (6入/箱)","DBAG00-A900A4DRS",50.0,75480860,"lobsterlabannotator+10@gmail.com","2025-10-16T02:53:44.255255Z",223555260,"https://cs-d.ecimg.tw/items/DBAG00A900A4DRS/000001_1583137458.jpg",7.996,"水 2000","4","E","2025-10-16T02:53:44.255269Z"
"天泉 溫泉水2000ml (6入/箱)","DBAG00-A900A4DRS",50.0,75421579,"lobsterlabannotator+9@gmail.com","2025-10-15T15:07:50.736321Z",223555260,"https://cs-d.ecimg.tw/items/DBAG00A900A4DRS/000001_1583137458.jpg",5.498,"水 2000","4","E","2025-10-15T15:07:50.736332Z"
"天泉 溫泉水2000ml (6入/箱)","DBAG00-A900A4DRS",50.0,75305676,"lobsterlabannotator+6@gmail.com","2025-10-14T18:53:59.290744Z",223555260,"https://cs-d.ecimg.tw/items/DBAG00A900A4DRS/000001_1583137458.jpg",1.766,"水 2000","4","E","2025-10-14T18:53:59.290756Z"
"維大力 汽水2000ml(6入/箱)","DBAB1K-A9007B8LQ",16.666666666666664,75505662,"lobsterlabannotator+3@gmail.com","2025-10-16T06:38:43.299083Z",223555261,"https://cs-d.ecimg.tw/items/DBAB1KA9007B8LQ/000001_1689127214.jpg",5.549,"水 2000","1","S","2025-10-16T06:38:43.299099Z"
"維大力 汽水2000ml(6入/箱)","DBAB1K-A9007B8LQ",16.666666666666664,75480872,"lobsterlabannotator+10@gmail.com","2025-10-16T02:53:59.251274Z",223555261,"https://cs-d.ecimg.tw/items/DBAB1KA9007B8LQ/000001_1689127214.jpg",13.283,"水 2000","3","S","2025-10-16T02:53:59.251285Z"
"維大力 汽水2000ml(6入/箱)","DBAB1K-A9007B8LQ",16.666666666666664,75421616,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:09.666141Z",223555261,"https://cs-d.ecimg.tw/items/DBAB1KA9007B8LQ/000001_1689127214.jpg",17.163,"水 2000","1","S","2025-10-15T15:08:09.666154Z"
"維大力 汽水2000ml(6入/箱)","DBAB1K-A9007B8LQ",16.666666666666664,75305688,"lobsterlabannotator+6@gmail.com","2025-10-14T18:54:06.710069Z",223555261,"https://cs-d.ecimg.tw/items/DBAB1KA9007B8LQ/000001_1689127214.jpg",5.858,"水 2000","2","S","2025-10-14T18:54:06.710081Z"
"基礎線性代數（5版）","DJAV0S-A900G7Q5D",100.0,75506100,"lobsterlabannotator+3@gmail.com","2025-10-16T06:41:05.741019Z",223555262,"https://cs-d.ecimg.tw/items/DJAV0SA900G7Q5D/000001_1680859396.jpg",140.653,"線性代數","4","E","2025-10-16T06:41:05.741033Z"
"基礎線性代數（5版）","DJAV0S-A900G7Q5D",100.0,75480879,"lobsterlabannotator+10@gmail.com","2025-10-16T02:54:11.659125Z",223555262,"https://cs-d.ecimg.tw/items/DJAV0SA900G7Q5D/000001_1680859396.jpg",9.898,"線性代數","4","E","2025-10-16T02:54:11.659136Z"
"基礎線性代數（5版）","DJAV0S-A900G7Q5D",100.0,75421632,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:17.239397Z",223555262,"https://cs-d.ecimg.tw/items/DJAV0SA900G7Q5D/000001_1680859396.jpg",5.696,"線性代數","4","E","2025-10-15T15:08:17.239409Z"
"基礎線性代數（5版）","DJAV0S-A900G7Q5D",100.0,75305790,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:06.256449Z",223555262,"https://cs-d.ecimg.tw/items/DJAV0SA900G7Q5D/000001_1680859396.jpg",57.818,"線性代數","4","E","2025-10-14T18:55:06.256462Z"
"基礎線性代數（第1版）","DJAV0S-A900IIZTW",100.0,75506116,"lobsterlabannotator+3@gmail.com","2025-10-16T06:41:11.438276Z",223555263,"https://cs-d.ecimg.tw/items/DJAV0SA900IIZTW/000001_1743958761.jpg",3.89,"線性代數","4","E","2025-10-16T06:41:11.438289Z"
"基礎線性代數（第1版）","DJAV0S-A900IIZTW",100.0,75480883,"lobsterlabannotator+10@gmail.com","2025-10-16T02:54:19.062742Z",223555263,"https://cs-d.ecimg.tw/items/DJAV0SA900IIZTW/000001_1743958761.jpg",5.785,"線性代數","4","E","2025-10-16T02:54:19.062762Z"
"基礎線性代數（第1版）","DJAV0S-A900IIZTW",100.0,75421642,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:22.357135Z",223555263,"https://cs-d.ecimg.tw/items/DJAV0SA900IIZTW/000001_1743958761.jpg",3.352,"線性代數","4","E","2025-10-15T15:08:22.357148Z"
"基礎線性代數（第1版）","DJAV0S-A900IIZTW",100.0,75305805,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:11.523768Z",223555263,"https://cs-d.ecimg.tw/items/DJAV0SA900IIZTW/000001_1743958761.jpg",3.414,"線性代數","4","E","2025-10-14T18:55:11.523779Z"
"AI時代Math元年：用Python全精通矩陣及線性代數（第二版）","DJAA2V-A900J19IN",100.0,75506150,"lobsterlabannotator+3@gmail.com","2025-10-16T06:41:23.123566Z",223555264,"https://cs-d.ecimg.tw/items/DJAA2VA900J19IN/000001_1752574568.jpg",9.894,"線性代數","3","E","2025-10-16T06:41:23.123581Z"
"AI時代Math元年：用Python全精通矩陣及線性代數（第二版）","DJAA2V-A900J19IN",100.0,75480888,"lobsterlabannotator+10@gmail.com","2025-10-16T02:54:28.609434Z",223555264,"https://cs-d.ecimg.tw/items/DJAA2VA900J19IN/000001_1752574568.jpg",7.845,"線性代數","3","S","2025-10-16T02:54:28.609446Z"
"AI時代Math元年：用Python全精通矩陣及線性代數（第二版）","DJAA2V-A900J19IN",100.0,75421659,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:31.823093Z",223555264,"https://cs-d.ecimg.tw/items/DJAA2VA900J19IN/000001_1752574568.jpg",7.646,"線性代數","3","S","2025-10-15T15:08:31.823111Z"
"AI時代Math元年：用Python全精通矩陣及線性代數（第二版）","DJAA2V-A900J19IN",100.0,75305825,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:23.678216Z",223555264,"https://cs-d.ecimg.tw/items/DJAA2VA900J19IN/000001_1752574568.jpg",10.476,"線性代數","3","E","2025-10-14T18:55:23.678228Z"
"HyRead 研究所2020試題大補帖, 線性代數(106-108年(電子書)","DJBR19-D900IL2ZE",100.0,75506170,"lobsterlabannotator+3@gmail.com","2025-10-16T06:41:28.335533Z",223555265,"https://cs-d.ecimg.tw/items/DJBR19D900IL2ZE/000001_1744869948.jpg",3.491,"線性代數","4","E","2025-10-16T06:41:28.335548Z"
"HyRead 研究所2020試題大補帖, 線性代數(106-108年(電子書)","DJBR19-D900IL2ZE",100.0,75480895,"lobsterlabannotator+10@gmail.com","2025-10-16T02:54:40.832121Z",223555265,"https://cs-d.ecimg.tw/items/DJBR19D900IL2ZE/000001_1744869948.jpg",10.528,"線性代數","4","E","2025-10-16T02:54:40.832140Z"
"HyRead 研究所2020試題大補帖, 線性代數(106-108年(電子書)","DJBR19-D900IL2ZE",100.0,75421668,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:37.491236Z",223555265,"https://cs-d.ecimg.tw/items/DJBR19D900IL2ZE/000001_1744869948.jpg",3.689,"線性代數","4","E","2025-10-15T15:08:37.491249Z"
"HyRead 研究所2020試題大補帖, 線性代數(106-108年(電子書)","DJBR19-D900IL2ZE",100.0,75305837,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:30.101509Z",223555265,"https://cs-d.ecimg.tw/items/DJBR19D900IL2ZE/000001_1744869948.jpg",4.657,"線性代數","4","E","2025-10-14T18:55:30.101520Z"
"研究所講重點【線性代數寫真秘笈】","DJBP2W-A900EPPCL",100.0,75506194,"lobsterlabannotator+3@gmail.com","2025-10-16T06:41:36.417709Z",223555266,"https://cs-d.ecimg.tw/items/DJBP2WA900EPPCL/000001_1647592522.jpg",6.182,"線性代數","4","E","2025-10-16T06:41:36.417722Z"
"研究所講重點【線性代數寫真秘笈】","DJBP2W-A900EPPCL",100.0,75480899,"lobsterlabannotator+10@gmail.com","2025-10-16T02:54:47.912769Z",223555266,"https://cs-d.ecimg.tw/items/DJBP2WA900EPPCL/000001_1647592522.jpg",5.272,"線性代數","4","E","2025-10-16T02:54:47.912783Z"
"研究所講重點【線性代數寫真秘笈】","DJBP2W-A900EPPCL",100.0,75421682,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:42.932285Z",223555266,"https://cs-d.ecimg.tw/items/DJBP2WA900EPPCL/000001_1647592522.jpg",3.719,"線性代數","4","E","2025-10-15T15:08:42.932298Z"
"研究所講重點【線性代數寫真秘笈】","DJBP2W-A900EPPCL",100.0,75305849,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:36.494562Z",223555266,"https://cs-d.ecimg.tw/items/DJBP2WA900EPPCL/000001_1647592522.jpg",4.662,"線性代數","4","E","2025-10-14T18:55:36.494574Z"
"HyRead 線性代數(電子書)","DJBR1C-D900ILVFB",100.0,75506222,"lobsterlabannotator+3@gmail.com","2025-10-16T06:41:45.945662Z",223555267,"https://cs-d.ecimg.tw/items/DJBR1CD900ILVFB/000001_1745221944.jpg",7.769,"線性代數","4","E","2025-10-16T06:41:45.945674Z"
"HyRead 線性代數(電子書)","DJBR1C-D900ILVFB",100.0,75480903,"lobsterlabannotator+10@gmail.com","2025-10-16T02:54:54.301443Z",223555267,"https://cs-d.ecimg.tw/items/DJBR1CD900ILVFB/000001_1745221944.jpg",4.739,"線性代數","4","E","2025-10-16T02:54:54.301459Z"
"HyRead 線性代數(電子書)","DJBR1C-D900ILVFB",100.0,75421692,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:48.312531Z",223555267,"https://cs-d.ecimg.tw/items/DJBR1CD900ILVFB/000001_1745221944.jpg",3.687,"線性代數","4","E","2025-10-15T15:08:48.312547Z"
"HyRead 線性代數(電子書)","DJBR1C-D900ILVFB",100.0,75305863,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:40.869191Z",223555267,"https://cs-d.ecimg.tw/items/DJBR1CD900ILVFB/000001_1745221944.jpg",2.405,"線性代數","4","E","2025-10-14T18:55:40.869207Z"
"第一次學工程數學就上手(3)-線性代數篇(3版)","DJBP2Z-A900I8ZJQ",33.33333333333333,75506304,"lobsterlabannotator+3@gmail.com","2025-10-16T06:42:14.863820Z",223555268,"https://cs-d.ecimg.tw/items/DJBP2ZA900I8ZJQ/000001_1736463113.jpg",27.159,"線性代數","3","E","2025-10-16T06:42:14.863833Z"
"第一次學工程數學就上手(3)-線性代數篇(3版)","DJBP2Z-A900I8ZJQ",33.33333333333333,75480910,"lobsterlabannotator+10@gmail.com","2025-10-16T02:55:03.617329Z",223555268,"https://cs-d.ecimg.tw/items/DJBP2ZA900I8ZJQ/000001_1736463113.jpg",7.672,"線性代數","3","S","2025-10-16T02:55:03.617342Z"
"第一次學工程數學就上手(3)-線性代數篇(3版)","DJBP2Z-A900I8ZJQ",33.33333333333333,75421711,"lobsterlabannotator+9@gmail.com","2025-10-15T15:08:57.478192Z",223555268,"https://cs-d.ecimg.tw/items/DJBP2ZA900I8ZJQ/000001_1736463113.jpg",6.511,"線性代數","4","E","2025-10-15T15:08:57.478210Z"
"第一次學工程數學就上手(3)-線性代數篇(3版)","DJBP2Z-A900I8ZJQ",33.33333333333333,75305873,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:45.552355Z",223555268,"https://cs-d.ecimg.tw/items/DJBP2ZA900I8ZJQ/000001_1736463113.jpg",2.914,"線性代數","4","E","2025-10-14T18:55:45.552367Z"
"圖解線性代數","DJAK1S-A900GEU4R",100.0,75506347,"lobsterlabannotator+3@gmail.com","2025-10-16T06:42:27.976042Z",223555269,"https://cs-d.ecimg.tw/items/DJAK1SA900GEU4R/000001_1686718919.jpg",11.315,"線性代數","4","E","2025-10-16T06:42:27.976053Z"
"圖解線性代數","DJAK1S-A900GEU4R",100.0,75480913,"lobsterlabannotator+10@gmail.com","2025-10-16T02:55:10.198873Z",223555269,"https://cs-d.ecimg.tw/items/DJAK1SA900GEU4R/000001_1686718919.jpg",4.903,"線性代數","4","E","2025-10-16T02:55:10.198886Z"
"圖解線性代數","DJAK1S-A900GEU4R",100.0,75421723,"lobsterlabannotator+9@gmail.com","2025-10-15T15:09:04.768523Z",223555269,"https://cs-d.ecimg.tw/items/DJAK1SA900GEU4R/000001_1686718919.jpg",5.254,"線性代數","4","E","2025-10-15T15:09:04.768534Z"
"圖解線性代數","DJAK1S-A900GEU4R",100.0,75305881,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:49.469613Z",223555269,"https://cs-d.ecimg.tw/items/DJAK1SA900GEU4R/000001_1686718919.jpg",1.883,"線性代數","4","E","2025-10-14T18:55:49.469630Z"
"HyRead 研究所2023試題大補帖, [線性代數] : (109(電子書)","DJBR19-D900INWS1",50.0,75506399,"lobsterlabannotator+3@gmail.com","2025-10-16T06:42:47.898627Z",223555270,"https://cs-d.ecimg.tw/items/DJBR19D900INWS1/000001_1745551622.jpg",18.033,"線性代數","3","E","2025-10-16T06:42:47.898639Z"
"HyRead 研究所2023試題大補帖, [線性代數] : (109(電子書)","DJBR19-D900INWS1",50.0,75480919,"lobsterlabannotator+10@gmail.com","2025-10-16T02:55:20.029696Z",223555270,"https://cs-d.ecimg.tw/items/DJBR19D900INWS1/000001_1745551622.jpg",7.578,"線性代數","4","E","2025-10-16T02:55:20.029708Z"
"HyRead 研究所2023試題大補帖, [線性代數] : (109(電子書)","DJBR19-D900INWS1",50.0,75421737,"lobsterlabannotator+9@gmail.com","2025-10-15T15:09:11.976893Z",223555270,"https://cs-d.ecimg.tw/items/DJBR19D900INWS1/000001_1745551622.jpg",5.465,"線性代數","4","E","2025-10-15T15:09:11.976906Z"
"HyRead 研究所2023試題大補帖, [線性代數] : (109(電子書)","DJBR19-D900INWS1",50.0,75305891,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:53.916464Z",223555270,"https://cs-d.ecimg.tw/items/DJBR19D900INWS1/000001_1745551622.jpg",2.634,"線性代數","4","E","2025-10-14T18:55:53.916476Z"
"HyRead 研究所2022試題大補帖, 線性代數 : (108-1(電子書)","DJBR19-D900IM0WG",100.0,75506435,"lobsterlabannotator+3@gmail.com","2025-10-16T06:42:59.028307Z",223555271,"https://cs-d.ecimg.tw/items/DJBR19D900IM0WG/000001_1745291995.jpg",9.292,"線性代數","4","E","2025-10-16T06:42:59.028318Z"
"HyRead 研究所2022試題大補帖, 線性代數 : (108-1(電子書)","DJBR19-D900IM0WG",100.0,75480925,"lobsterlabannotator+10@gmail.com","2025-10-16T02:55:30.907783Z",223555271,"https://cs-d.ecimg.tw/items/DJBR19D900IM0WG/000001_1745291995.jpg",9.12,"線性代數","4","E","2025-10-16T02:55:30.907800Z"
"HyRead 研究所2022試題大補帖, 線性代數 : (108-1(電子書)","DJBR19-D900IM0WG",100.0,75421745,"lobsterlabannotator+9@gmail.com","2025-10-15T15:09:18.745749Z",223555271,"https://cs-d.ecimg.tw/items/DJBR19D900IM0WG/000001_1745291995.jpg",4.996,"線性代數","4","E","2025-10-15T15:09:18.745763Z"
"HyRead 研究所2022試題大補帖, 線性代數 : (108-1(電子書)","DJBR19-D900IM0WG",100.0,75305902,"lobsterlabannotator+6@gmail.com","2025-10-14T18:55:58.554009Z",223555271,"https://cs-d.ecimg.tw/items/DJBR19D900IM0WG/000001_1745291995.jpg",2.731,"線性代數","4","E","2025-10-14T18:55:58.554023Z"
"FLYone SJCAM SJ5000X ELITE 4K高清WIFI升級版 防水型運動攝影機","DGCI54-A900EOFLO",33.33333333333333,75506843,"lobsterlabannotator+3@gmail.com","2025-10-16T06:45:16.123370Z",223555272,"https://cs-d.ecimg.tw/items/DGCI54A900EOFLO/000001_1683085331.jpg",135.332,"elite 4","1","S","2025-10-16T06:45:16.123382Z"
"FLYone SJCAM SJ5000X ELITE 4K高清WIFI升級版 防水型運動攝影機","DGCI54-A900EOFLO",33.33333333333333,75481199,"lobsterlabannotator+10@gmail.com","2025-10-16T03:02:43.119362Z",223555272,"https://cs-d.ecimg.tw/items/DGCI54A900EOFLO/000001_1683085331.jpg",429.107,"elite 4","0","I","2025-10-16T03:02:43.119373Z"
"FLYone SJCAM SJ5000X ELITE 4K高清WIFI升級版 防水型運動攝影機","DGCI54-A900EOFLO",33.33333333333333,75421789,"lobsterlabannotator+9@gmail.com","2025-10-15T15:09:52.006475Z",223555272,"https://cs-d.ecimg.tw/items/DGCI54A900EOFLO/000001_1683085331.jpg",31.476,"elite 4","1","I","2025-10-15T15:09:52.006488Z"
"FLYone SJCAM SJ5000X ELITE 4K高清WIFI升級版 防水型運動攝影機","DGCI54-A900EOFLO",33.33333333333333,75306175,"lobsterlabannotator+6@gmail.com","2025-10-14T18:57:56.703929Z",223555272,"https://cs-d.ecimg.tw/items/DGCI54A900EOFLO/000001_1683085331.jpg",81.013,"elite 4","0","I","2025-10-14T18:57:56.703942Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-薄荷綠","DYBF02-A900J2QHD",33.33333333333333,75506918,"lobsterlabannotator+3@gmail.com","2025-10-16T06:45:40.511398Z",223555273,"https://cs-d.ecimg.tw/items/DYBF02A900J2QHD/000001_1755161012.jpg",22.162,"elite 4","3","E","2025-10-16T06:45:40.511410Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-薄荷綠","DYBF02-A900J2QHD",33.33333333333333,75481209,"lobsterlabannotator+10@gmail.com","2025-10-16T03:02:55.736852Z",223555273,"https://cs-d.ecimg.tw/items/DYBF02A900J2QHD/000001_1755161012.jpg",10.575,"elite 4","4","E","2025-10-16T03:02:55.736869Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-薄荷綠","DYBF02-A900J2QHD",33.33333333333333,75421823,"lobsterlabannotator+9@gmail.com","2025-10-15T15:10:11.130651Z",223555273,"https://cs-d.ecimg.tw/items/DYBF02A900J2QHD/000001_1755161012.jpg",17.017,"elite 4","3","S","2025-10-15T15:10:11.130666Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-薄荷綠","DYBF02-A900J2QHD",33.33333333333333,75306078,"lobsterlabannotator+6@gmail.com","2025-10-14T18:57:19.716126Z",223555273,"https://cs-d.ecimg.tw/items/DYBF02A900J2QHD/000001_1755161012.jpg",8.95,"elite 4","4","E","2025-10-14T18:57:19.716139Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-闇黑色","DYBF02-A900IRZ10",50.0,75506950,"lobsterlabannotator+3@gmail.com","2025-10-16T06:45:53.248428Z",223555274,"https://cs-d.ecimg.tw/items/DYBF02A900IRZ10/000001_1755160923.jpg",10.828,"elite 4","4","E","2025-10-16T06:45:53.248440Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-闇黑色","DYBF02-A900IRZ10",50.0,75481214,"lobsterlabannotator+10@gmail.com","2025-10-16T03:03:02.359195Z",223555274,"https://cs-d.ecimg.tw/items/DYBF02A900IRZ10/000001_1755160923.jpg",4.802,"elite 4","4","E","2025-10-16T03:03:02.359207Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-闇黑色","DYBF02-A900IRZ10",50.0,75421855,"lobsterlabannotator+9@gmail.com","2025-10-15T15:10:32.698207Z",223555274,"https://cs-d.ecimg.tw/items/DYBF02A900IRZ10/000001_1755160923.jpg",15.748,"elite 4","3","S","2025-10-15T15:10:32.698219Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-闇黑色","DYBF02-A900IRZ10",50.0,75306196,"lobsterlabannotator+6@gmail.com","2025-10-14T18:58:07.411238Z",223555274,"https://cs-d.ecimg.tw/items/DYBF02A900IRZ10/000001_1755160923.jpg",8.834,"elite 4","4","E","2025-10-14T18:58:07.411251Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-海軍藍","DYBF02-A900J2QGM",50.0,75506968,"lobsterlabannotator+3@gmail.com","2025-10-16T06:45:59.749326Z",223555275,"https://cs-d.ecimg.tw/items/DYBF02A900J2QGM/000001_1755160973.jpg",4.559,"elite 4","4","E","2025-10-16T06:45:59.749338Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-海軍藍","DYBF02-A900J2QGM",50.0,75481221,"lobsterlabannotator+10@gmail.com","2025-10-16T03:03:09.017586Z",223555275,"https://cs-d.ecimg.tw/items/DYBF02A900J2QGM/000001_1755160973.jpg",4.729,"elite 4","4","E","2025-10-16T03:03:09.017599Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-海軍藍","DYBF02-A900J2QGM",50.0,75421878,"lobsterlabannotator+9@gmail.com","2025-10-15T15:10:43.859616Z",223555275,"https://cs-d.ecimg.tw/items/DYBF02A900J2QGM/000001_1755160973.jpg",6.716,"elite 4","3","S","2025-10-15T15:10:43.859631Z"
"JABRA 捷波朗 Elite 4 Active ANC降噪真無線藍牙耳機-海軍藍","DYBF02-A900J2QGM",50.0,75306206,"lobsterlabannotator+6@gmail.com","2025-10-14T18:58:10.629822Z",223555275,"https://cs-d.ecimg.tw/items/DYBF02A900J2QGM/000001_1755160973.jpg",1.513,"elite 4","4","E","2025-10-14T18:58:10.629834Z"
"BROOKS Brooks Hyperion Elite 4 [1000461D645] 男 慢跑鞋 運動 比賽 推進加速象限 粉紅","DXAX2N-A900HT7OC",16.666666666666664,75508933,"lobsterlabannotator+3@gmail.com","2025-10-16T06:56:36.184633Z",223555276,"https://cs-d.ecimg.tw/items/DXAX2NA900HT7OC/000001_1726522464.jpg",634.536,"elite 4","3","E","2025-10-16T06:56:36.184646Z"
"BROOKS Brooks Hyperion Elite 4 [1000461D645] 男 慢跑鞋 運動 比賽 推進加速象限 粉紅","DXAX2N-A900HT7OC",16.666666666666664,75481237,"lobsterlabannotator+10@gmail.com","2025-10-16T03:03:30.552093Z",223555276,"https://cs-d.ecimg.tw/items/DXAX2NA900HT7OC/000001_1726522464.jpg",19.667,"elite 4","1","I","2025-10-16T03:03:30.552107Z"
"BROOKS Brooks Hyperion Elite 4 [1000461D645] 男 慢跑鞋 運動 比賽 推進加速象限 粉紅","DXAX2N-A900HT7OC",16.666666666666664,75421907,"lobsterlabannotator+9@gmail.com","2025-10-15T15:11:02.101934Z",223555276,"https://cs-d.ecimg.tw/items/DXAX2NA900HT7OC/000001_1726522464.jpg",16.391,"elite 4","3","S","2025-10-15T15:11:02.101949Z"
"BROOKS Brooks Hyperion Elite 4 [1000461D645] 男 慢跑鞋 運動 比賽 推進加速象限 粉紅","DXAX2N-A900HT7OC",16.666666666666664,75306857,"lobsterlabannotator+6@gmail.com","2025-10-14T19:04:32.286537Z",223555276,"https://cs-d.ecimg.tw/items/DXAX2NA900HT7OC/000001_1726522464.jpg",366.967,"elite 4","0","I","2025-10-14T19:04:46.999913Z"
"BROOKS Brooks 布魯克斯 競速跑鞋 Hyperion Elite 4 男鞋 粉 藍 輕量 碳板 緩衝 路跑 運動鞋 1000461D645","DXAX2N-A900HWNTO",33.33333333333333,75540722,"lobsterlabannotator+6@gmail.com","2025-10-16T10:23:30.542219Z",223555277,"https://cs-d.ecimg.tw/items/DXAX2NA900HWNTO/000001_1727756123.jpg",10.0,"elite 4","1","I","2025-10-16T10:23:30.542230Z"
"BROOKS Brooks 布魯克斯 競速跑鞋 Hyperion Elite 4 男鞋 粉 藍 輕量 碳板 緩衝 路跑 運動鞋 1000461D645","DXAX2N-A900HWNTO",33.33333333333333,75510463,"lobsterlabannotator+3@gmail.com","2025-10-16T07:06:08.315994Z",223555277,"https://cs-d.ecimg.tw/items/DXAX2NA900HWNTO/000001_1727756123.jpg",569.943,"elite 4","3","E","2025-10-16T07:06:08.316007Z"
"BROOKS Brooks 布魯克斯 競速跑鞋 Hyperion Elite 4 男鞋 粉 藍 輕量 碳板 緩衝 路跑 運動鞋 1000461D645","DXAX2N-A900HWNTO",33.33333333333333,75481249,"lobsterlabannotator+10@gmail.com","2025-10-16T03:03:43.937591Z",223555277,"https://cs-d.ecimg.tw/items/DXAX2NA900HWNTO/000001_1727756123.jpg",11.386,"elite 4","1","I","2025-10-16T03:03:43.937604Z"
"BROOKS Brooks 布魯克斯 競速跑鞋 Hyperion Elite 4 男鞋 粉 藍 輕量 碳板 緩衝 路跑 運動鞋 1000461D645","DXAX2N-A900HWNTO",33.33333333333333,75421918,"lobsterlabannotator+9@gmail.com","2025-10-15T15:11:09.497095Z",223555277,"https://cs-d.ecimg.tw/items/DXAX2NA900HWNTO/000001_1727756123.jpg",5.496,"elite 4","3","S","2025-10-15T15:11:09.497107Z"
