task_id,img,query,item,it_name,annotator
223555464,https://cs-d.ecimg.tw/items/DJBQ3CD900CDB3W/000001_1641519528.jpg,sunday afternoons,DJBQ3C-D900CDB3W,"Like Mother, Like Daughter: Teacher's Pets - Part 9 - Sunday Afternoons in the Countryside(Kobo/電子書)","6,9,10"
223555465,https://cs-d.ecimg.tw/items/DJBQ34D900H9B1K/000001_1708701400.jpg,sunday afternoons,DJBQ34-D900H9B1K,Dancing on Sunday Afternoons(Kobo/電子書),"6,9,10"
223555466,https://cs-d.ecimg.tw/items/DIAEYXA900I2VY6/000001_1731665258.jpg,sunday afternoons,DIAEYX-A900I2VY6,Sunday Afternoons 兒童 布章壓克力針織保暖帽 Kids Feel Good Beanie (M/L),"6,9,10"
223555467,https://cs-d.ecimg.tw/items/DEBLSDA900G7UPC/000001_1713326571.jpg,sunday afternoons,DEBLSD-A900G7UPC,Sunday Afternoons 抗UV透氣涼感袖套(手腕) UVShield Cool Sleeves,"6,9,10"
223555468,https://cs-d.ecimg.tw/items/DJBQ34D900J31OO/000001_1753909373.jpg,sunday afternoons,DJBQ34-D900J31OO,Sunday Afternoons and Other Times Remembered(Kobo/電子書),"6,9,10"
223555469,https://cs-d.ecimg.tw/items/DEBLXEA900GSJWQ/000001_1698825059.jpg,sunday afternoons,DEBLXE-A900GSJWQ,Sunday Afternoons 抗UV防水透氣圓盤帽 Ultra Storm Boonie(暗夜灰)_3A11919B,"6,9,10"
223555470,https://cs-d.ecimg.tw/items/DJBQ34D900DZ15E/000001_1644545727.jpg,sunday afternoons,DJBQ34-D900DZ15E,Five Friends - Sunday Afternoons(Kobo/電子書),"6,9,10"
223555471,https://cs-d.ecimg.tw/items/DIAEYXA900I3UNJ/000001_1732506921.jpg,sunday afternoons,DIAEYX-A900I3UNJ,Sunday Afternoons 美麗諾羊毛針織保暖帽 Snowmelt Merino Beanie (OS),"6,9,10"
223555472,https://cs-d.ecimg.tw/items/DDAFJXA900HXOBW/000001_1753243681.jpg,玻尿酸保濕,DDAFJX-A900HXOBW,AHC 超能玻尿酸保濕肌亮機能水100ml x2入組,"6,9,10"
223555473,https://cs-d.ecimg.tw/items/DDAFNVA900GGK71/000001_1753947798.jpg,玻尿酸保濕,DDAFNV-A900GGK71,DR.WU 達爾膚 玻尿酸保濕精華化妝水(清爽型)150ML,"6,9,10"
223555474,https://cs-d.ecimg.tw/items/DDCV1MA900HPAVG/000001_1722503708.jpg,玻尿酸保濕,DDCV1M-A900HPAVG,Timaru 堤瑪露 【南紡購物中心】 全身清爽防曬噴霧 SPF50 60ml 3入組+贈玻尿酸保濕面膜3片,"6,9,10"
223555475,https://cs-d.ecimg.tw/items/DXAV48A900J1M25/000001_1752805687.jpg,玻尿酸保濕,DXAV48-A900J1M25,指用型衛生指險套-玻尿酸保濕顆粒型(24入/盒),"6,9,10"
223555476,https://cs-d.ecimg.tw/items/DDABMYA900G28G2/000001_1679121702.jpg,玻尿酸保濕,DDABMY-A900G28G2,"ROHTO 樂敦 日本-HADALABO肌研極潤3重玻尿酸保濕緊實彈力肌高機能乳液140ml/紅瓶(膠原蛋白精華,細緻肌膚修護霜,臉部保養護理)","6,9,10"
223555477,https://cs-d.ecimg.tw/items/DDABOK1900IHN6B/000001_1742885287.jpg,玻尿酸保濕,DDABOK-1900IHN6B,我的心機 科研積雪草保濕黑面膜3盒+2%玻尿酸保濕精華30ml,"6,9,10"
223555478,https://cs-d.ecimg.tw/items/DXAV7AA900IL2B7/000001_1744868456.jpg,玻尿酸保濕,DXAV7A-A900IL2B7,情趣職人 PHYAIR｜玻尿酸保濕滑液 6mlx10包 情趣職人 潤滑液,"6,9,10"
223555479,https://cs-d.ecimg.tw/items/DDABN0A900IH6T1/000001_1742383533.jpg,玻尿酸保濕,DDABN0-A900IH6T1,Torriden 桃瑞丹 5D微分子玻尿酸保濕精華 50ml+保濕棉片x10片,"6,9,10"
223555480,https://cs-d.ecimg.tw/items/DDDG0DA900HS2BN/000001_1728368671.jpg,玻尿酸保濕,DDDG0D-A900HS2BN,AHC 安瓶精華天絲纖維面膜 [玻尿酸 保濕] 27ml*5片 / 盒,"6,9,10"
223555481,https://cs-d.ecimg.tw/items/QEAD7OA900A3YWO/000001_1561605511.jpg,玻尿酸保濕,QEAD7O-A900A3YWO,Little Happines 小米草 玻尿酸保濕面霜500g,"6,9,10"
223555482,https://cs-d.ecimg.tw/items/DYAGH6A900ATC6L/000001_1597219743.jpg,s20 plus,DYAGH6-A900ATC6L,YANG YI 揚邑 Samsung S20+ S20 Plus 拉絲紋碳纖維軟殼散熱防震抗摔手機殼-黑,"6,9,10"
223555483,https://cs-d.ecimg.tw/items/QAAMVPA900AMGTO/000001_1589639998.jpg,s20 plus,QAAMVP-A900AMGTO,Samsung 三星 Galaxy S20 Plus ( SM-G986 ) 6.7 吋    水漾款-( 隱藏磁扣 ) 側掀皮套,"6,9,10"
223555484,https://cs-d.ecimg.tw/items/DYAGH7A900HGVYP/000001_1715571229.jpg,s20 plus,DYAGH7-A900HGVYP,o-one 圓一 【o-one】Samsung S20 Plus 美國軍事規範防摔測試-軍功防摔手機殼,"6,9,10"
223555485,https://cs-d.ecimg.tw/items/QAAMVNA900AL1PO/000001_1585633330.jpg,s20 plus,QAAMVN-A900AL1PO,Dapad for SAMSUNG Galaxy S20 Plus ( SM-G986 ) 6.7 吋 -鏡頭保護貼,"6,9,10"
223555486,https://cs-d.ecimg.tw/items/DYAHB6A900AVXNB/000001_1600775944.jpg,s20 plus,DYAHB6-A900AVXNB,Samsung 三星 Galaxy S20 PLUS 3D曲面滿版 9H防爆鋼化玻璃保護貼 黑色,"6,9,10"
223555487,https://cs-d.ecimg.tw/items/QAAMVPA900ATLFV/000001_1597610761.jpg,s20 plus,QAAMVP-A900ATLFV,Samsung 三星 Galaxy S20 Plus TPU 新四角透明防撞手機殼,"6,9,10"
223555488,https://cs-d.ecimg.tw/items/DYAHB4A900G4XUL/000001_1678865070.jpg,s20 plus,DYAHB4-A900G4XUL,Samsung 三星 Galaxy S20+ / S20 Plus 機背保護貼 ==軟性奈米防爆膜==,"6,9,10"
223555489,https://cs-d.ecimg.tw/items/DYAHB4A900AX1KE/000001_1670485374.jpg,s20 plus,DYAHB4-A900AX1KE,【鏡頭保護貼】三星 Samsung Galaxy S20 Plus / S20+ 鏡頭貼 鋼化玻璃 鏡頭保護貼,"6,9,10"
223555490,https://cs-d.ecimg.tw/items/DYAHB5A900AR19A/000001_1594110375.jpg,s20 plus,DYAHB5-A900AR19A,YANG YI 揚邑 Samsung Galaxy S20+/S20 Plus滿版軟膜曲面防爆抗刮保護貼,"6,9,10"
223555491,https://cs-d.ecimg.tw/items/QAAMVPA900AJZBU/000001_1594446248.jpg,s20 plus,QAAMVP-A900AJZBU,Dapad SAMSUNG Galaxy S20 Plus ( SM-G986 ) 6.7 吋  雙料空壓,"6,9,10"
223555492,https://cs-d.ecimg.tw/items/DCBT0EA900GMYXF/000001_1693977789.jpg,caliber,DCBT0E-A900GMYXF,Cooler Master 酷碼 Caliber R3 電競椅(黑)(含組裝),"6,9,10"
223555493,https://cs-d.ecimg.tw/items/DSBC5EA900HAPQI/000001_1753841524.jpg,caliber,DSBC5E-A900HAPQI,Cooler Master 酷碼 CALIBER R3 電競椅 需組裝 紫色 黑色 記憶海綿,"6,9,10"
223555494,https://cs-d.ecimg.tw/items/DJBQ34D900IXK8L/000001_1749794754.jpg,caliber,DJBQ34-D900IXK8L,The Caliber of a Woman(Kobo/電子書),"6,9,10"
223555495,https://cs-d.ecimg.tw/items/DJBQ39D900CVIL1/000001_1641908095.jpg,caliber,DJBQ39-D900CVIL1,Practical Guide to the Operational Use of the M2 .50 Caliber BMG(Kobo/電子書),"6,9,10"
223555496,https://cs-d.ecimg.tw/items/DJBQ34D900DQBN2/000001_1642389162.jpg,caliber,DJBQ34-D900DQBN2,High-Caliber Holiday(Kobo/電子書),"6,9,10"
223555497,https://cs-d.ecimg.tw/items/QDAR26A9007GJDA/000001_1657876493.jpg,caliber,QDAR26-A9007GJDA,MIDO 美度 Ocean Star Caliber 80 200米潛水機械錶 M0264302205100,"6,9,10"
223555498,https://cs-d.ecimg.tw/items/DJBQ1ZD900C6NLY/000001_1640601098.jpg,caliber,DJBQ1Z-D900C6NLY,"High-Caliber Cowboy (McCalls' Montana, Book 4) (Mills & Boon Intrigue)(Kobo/電子書)","6,9,10"
223555499,https://cs-d.ecimg.tw/items/DJBQ34D900CKFOY/000001_1641667277.jpg,caliber,DJBQ34-D900CKFOY,The Floating Outfit 2: .44 Caliber Man(Kobo/電子書),"6,9,10"
223555500,https://cs-d.ecimg.tw/items/DJBQ35D900FPPF5/000001_1667394101.jpg,caliber,DJBQ35-D900FPPF5,Browning .30-caliber Machine Guns(Kobo/電子書),"6,9,10"
223555501,https://cs-d.ecimg.tw/items/DJBQ38D900FZW35/000001_1675874225.jpg,caliber,DJBQ38-D900FZW35,X-Caliber and the Weeds(Kobo/電子書),"6,9,10"
223555502,https://cs-d.ecimg.tw/items/DSBC7EA900HN433/000001_1720403287.jpg,s50,DSBC7E-A900HN433,ADATA 威剛 【南紡購物中心】   XPG GAMMIX S50 Core 1000G PCIe 4.0 Gen4x4 M.2 SSD《黑》,"6,9,10"
223555503,https://cs-d.ecimg.tw/items/DPADXKA900HLW2D/000001_1719453992.jpg,s50,DPADXK-A900HLW2D,Katai 32-55吋液晶螢幕萬用旋壁架 適用各品牌銀幕 / ITW-S50+,"6,9"
223555504,https://cs-d.ecimg.tw/items/DJBQ38D900GNRQ6/000001_1694630148.jpg,s50,DJBQ38-D900GNRQ6,Oliver’s 50 Bedtime Stories for Young Boys Book 1.(Kobo/電子書),"6,9"
223555505,https://cs-d.ecimg.tw/items/DIDS16A900F9LX1/000001_1657164540.jpg,s50,DIDS16-A900F9LX1,SOPHIA 蘇菲亞 珠寶 - 費洛拉S 50分 GIA D/SI1 18K 鑽石項墜,"6,9"
223555506,https://cs-d.ecimg.tw/items/DICDCUA900GLX1P/000001_1692947693.jpg,s50,DICDCU-A900GLX1P,Suzzi 積木旅行分裝瓶 熱帶島嶼S 50ml - 三件旅行組,"6,9"
223555507,https://cs-d.ecimg.tw/items/DJBQ35D900DX8L5/000001_1643161205.jpg,s50,DJBQ35-D900DX8L5,Manson Exposed: A Reporter’s 50-Year Journey into Madness and Murder(Kobo/電子書),"6,9"
223555508,https://cs-d.ecimg.tw/items/DJBQD8D900EC78G/000001_1645744742.jpg,s50,DJBQD8-D900EC78G,Ruby of Rome (The Billionaire's 50 Jewels 2)(Kobo/電子書),"6,9"
223555509,https://cs-d.ecimg.tw/items/DHABD6A900GMTL3/000001_1693891150.jpg,s50,DHABD6-A900GMTL3,ACER 宏碁 AP20CBL電池 SF314-43 SF314-511 A515-45 A515-46 A515-56 AV15-51 N20C12 N20C5 S50-53 TMB311MA,"6,9"
223555510,https://cs-d.ecimg.tw/items/DIACNTA900HWJZD/000001_1727694406.jpg,s50,DIACNT-A900HWJZD,CASIO 卡西歐 EDIFICE TOM’S 50 周年紀念版聯名太陽能手錶 EFS-S641TMS-1A,"6,9"
223555511,https://cs-d.ecimg.tw/items/DJBQ3HD900CZSN2/000001_1641961799.jpg,s50,DJBQ3H-D900CZSN2,OS X Yosemite Features: An Easy Guide to OS X Yosemite’s 50+ Best Features(Kobo/電子書),"6,9"
223555512,https://cs-d.ecimg.tw/items/QAAO4YA9006IF1K/000001_1478482444.jpg,米奇米妮,QAAO4Y-A9006IF1K,【Disney 】iPhone 6 強化玻璃彩繪保護貼-米奇米妮,"6,9"
223555513,https://cs-d.ecimg.tw/items/DIAC8MA900BMCXX/000001_1627730271.jpg,米奇米妮,DIAC8M-A900BMCXX,Disney 迪士尼 史迪奇米奇米妮手錶卡通錶 241119【小品館】,"6,9"
223555514,https://cs-d.ecimg.tw/items/DEBWG3A900IB4FW/000001_1737966824.jpg,米奇米妮,DEBWG3-A900IB4FW,BEDDY BEAR 杯具熊 兒童火箭學飲杯 米奇米妮造型水杯500ml(學飲杯、造型、兒童水壺),"6,9"
223555515,https://cs-d.ecimg.tw/items/DIBF2RA900BOPWK/000001_1629446911.jpg,米奇米妮,DIBF2R-A900BOPWK,網狐家居 【收納王妃】上學必備 兒童書包 新潮護脊書包 後背包 多款任選 / 米奇米妮 冰雪奇緣,"6,9"
223555516,https://cs-d.ecimg.tw/items/QFAEGDA900ANKEV/000001_1589268187.jpg,米奇米妮,QFAEGD-A900ANKEV,日本製米奇米妮蔬菜火腿切模壓模模具模型 122033【小品館】,"6,9"
223555517,https://cs-d.ecimg.tw/items/DEBAFWA900G68HH/000001_1679894818.jpg,米奇米妮,DEBAFW-A900G68HH,收納王妃 Disney 迪士尼 木頭四層門櫃 收納櫃 木櫃 米奇米妮 (42.5*29.5*120cm),"6,9"
223555518,https://cs-d.ecimg.tw/items/DEBTD7A900J2FBX/000001_1753430017.jpg,米奇米妮,DEBTD7-A900J2FBX,戀家小舖 台灣製 米奇米妮 雙人床包枕套三件組-Disney UFUFY,"6,9"
223555519,https://cs-d.ecimg.tw/items/QFAR63A900AB36N/000001_1571045333.jpg,米奇米妮,QFAR63-A900AB36N,摩達客 cosplay派對裝扮派對變裝小花米奇米妮耳朵造型髮箍兩入組(一粉一紅),"6,9"
223555520,https://cs-d.ecimg.tw/items/DEEE1NA900HHDSZ/000001_1715921052.jpg,米奇米妮,DEEE1N-A900HHDSZ,TAKARA TOMY 多美小汽車 DISNEY MOTORS DM-03 米奇米妮經典麵包車,"6,9"
223555521,https://cs-d.ecimg.tw/items/DWAI0JA900J1H40/000001_1752724004.jpg,米奇米妮,DWAI0J-A900J1H40,Disney 迪士尼 米奇米妮 2合1 沐浴洗髮精 500ml,"6,9"
223555522,https://cs-d.ecimg.tw/items/DMAH7IA900BUIBO/000001_1633502826.jpg,米嬉樂,DMAH7I-A900BUIBO,Ms.elec 米嬉樂 暖霧保濕蒸臉機 HS-002 (潤澤肌膚/ 促進吸收/ 蒸臉器),"6,9"
223555523,https://cs-d.ecimg.tw/items/DMAH7IA900AWJE6/000001_1601445450.jpg,米嬉樂,DMAH7I-A900AWJE6,Ms.elec 米嬉樂 絲柔溫熱美容眼罩 EM-002 (熱敷眼罩/睡眠眼罩/發熱眼罩/真絲材質/ 定時溫控/ USB供電),"6,9"
223555524,https://cs-d.ecimg.tw/items/DMAH7IA900EXXOP/000001_1650613145.jpg,米嬉樂,DMAH7I-A900EXXOP,Ms.elec 米嬉樂 輕巧酒精噴槍 SG-001 (250g輕量/ 可替換噴瓶 / 藍光酒精噴霧槍),"6,9"
223555525,https://cs-d.ecimg.tw/items/DMAH7IA900AZ7J7/000001_1631872958.jpg,米嬉樂,DMAH7I-A900AZ7J7,Ms.elec 米嬉樂 頭部指壓按摩器 勁酷黑 (指壓SPA/頭皮護理/五爪按摩),"6,9"
223555526,https://cs-d.ecimg.tw/items/DMAH7IA900F9O2C/000001_1676601557.jpg,米嬉樂,DMAH7I-A900F9O2C,【Ms.elec米嬉樂】冰熱輪廓緊緻儀 CH-003 12恆冰 45溫熱 逆齡動態舒緩波,"6,9"
223555527,https://cs-d.ecimg.tw/items/DMAH7IA900C32ZX/000001_1713173422.jpg,米嬉樂,DMAH7I-A900C32ZX,Ms.elec 米嬉樂 輕薄LED觸控光鏡 LM-012 (超薄機身/ USB充電 / 觸控調光 ),"6,9"
223555528,https://cs-d.ecimg.tw/items/DDBQ83A9008YMV3/000001_1631871735.jpg,米嬉樂,DDBQ83-A9008YMV3,Ms.elec 米嬉樂 好萊塢燈泡化妝鏡,"6,9"
223555529,https://cs-d.ecimg.tw/items/DMAH7IA900EO539/000001_1646810204.jpg,米嬉樂,DMAH7I-A900EO539,Ms.elec 米嬉樂 光滑美肌除毛儀 HR-007 (無痛除毛/輕巧機身/全機防水),"6,9"
223555530,https://cs-d.ecimg.tw/items/DMAH7IA9009R7L3/000001_1548140274.jpg,米嬉樂,DMAH7I-A9009R7L3,Ms.elec 米嬉樂 肌膚水份檢測儀(高精準度/膚值檢測/含水量),"6,9"
223555531,https://cs-d.ecimg.tw/items/DMAH7IA900FDP5A/000001_1713172859.jpg,米嬉樂,DMAH7I-A900FDP5A,Ms.elec 米嬉樂 美肌冰球 FL-008 (冰鎮緊緻/溫熱放鬆/曲線雕塑),"6,9"
223555532,https://cs-d.ecimg.tw/items/DEADT2A900IJ6T1/000001_1744103200.jpg,馬自達3,DEADT2-A900IJ6T1,MAZDA e系列汽車用品【2015年 MAZDA3】馬自達3 馬3 M3 蜂巢腳踏墊 汽車腳踏墊,"6,9"
223555533,https://cs-d.ecimg.tw/items/DEADT2A900IIQAZ/000001_1743580088.jpg,馬自達3,DEADT2-A900IIQAZ,MAZDA e系列汽車用品【2004年~2009年 MAZDA3 4D】馬自達3 馬3 M3 蜂巢腳踏墊 汽車腳踏墊,"6,9"
223555534,https://cs-d.ecimg.tw/items/DEADVPA900ILMKR/000001_1745144245.jpg,馬自達3,DEADVP-A900ILMKR,【Michelin 米其林】輪胎_ PRIMACY 5_ 225/45/17吋_舒適型輪胎 四入組 適用馬自達3(安托華),"6,9"
223555535,https://cs-d.ecimg.tw/items/DEADREA900H6X7Z/000001_1707972926.jpg,馬自達3,DEADRE-A900H6X7Z,A.F.C 一朵花 CX-5(17-23)二代 馬自達 3D一體成形避光墊 避光墊 汽車避光墊,"6,9"
223555536,https://cs-d.ecimg.tw/items/DEADYQA900I3EBH/000001_1732164906.jpg,馬自達3,DEADYQ-A900I3EBH,SUPERIA 馳風輪胎 ECOBLUE UHP2 耐磨/靜音 225/40/18 四入組 馬自達3 Corolla sport,"6,9"
223555537,https://cs-d.ecimg.tw/items/DEAS20B900B5L29/000001_1613920548.jpg,馬自達3,DEAS20-B900B5L29,TOMICA NO.046 馬自達3_TM046A5 多美小汽車,"6,9"
223555538,https://cs-d.ecimg.tw/items/DEADZ5A900IT53H/000001_1747034873.jpg,馬自達3,DEADZ5-A900IT53H,BC RACING BC V1避震器 MAZDA全車系 馬自達3 含安裝(安托華),"6,9"
223555539,https://cs-d.ecimg.tw/items/DEADREA900FV64G/000001_1671694195.jpg,馬自達3,DEADRE-A900FV64G,A.F.C 一朵花 馬自達3(09-14)二代 避光墊 麂皮 碳纖維 超纖皮 法蘭絨 大理石皮  MAZDA 馬自達,"6,9"
223555540,https://cs-d.ecimg.tw/items/DEAD7EA900HR3FU/000001_1724399070.jpg,馬自達3,DEAD7E-A900HR3FU,e系列汽車用品【2019年7月 馬自達3同CX30 黑底 黑邊 耐磨腳踏墊】腳踏墊 專車專用,"6,9"
223555541,https://cs-d.ecimg.tw/items/DEADYQA900I3EBS/000001_1732164572.jpg,馬自達3,DEADYQ-A900I3EBS,SUPERIA 馳風輪胎 【SUPERIA 】馳風輪胎 ECOBLUE HP 耐磨/靜音 195/65/15 四入組 適用 馬自達3#BMW#GOLF#zinger,"6,9"
223555542,https://cs-d.ecimg.tw/items/DRAG05A900FI2UJ/000001_1663731855.jpg,qnap 威聯通,DRAG05-A900FI2UJ,QNAP 威聯通 TS-264-8G 2Bay NAS 網路儲存伺服器(不含硬碟),"6,9"
223555543,https://cs-d.ecimg.tw/items/DRAG05A900FYSTI/000001_1675151918.jpg,qnap 威聯通,DRAG05-A900FYSTI,QNAP 威聯通 TS-464-8G 雙 2.5GbE NAS (4Bay/Intel/8G/PCIe 擴充) 網路儲存伺服器(不含硬碟),"6,9"
223555544,https://cs-d.ecimg.tw/items/DRAFJQA900IX2WG/000001_1749524090.jpg,qnap 威聯通,DRAFJQ-A900IX2WG,Dawnray 曙曜科技 QNAP 威聯通 SFP-GE-T 相容 銅纜模組 光轉電 RJ45模組 mini-GBIC 電口模塊,"6,9"
223555545,https://cs-d.ecimg.tw/items/DRAG6JA900AUW3D/000001_1626400932.jpg,qnap 威聯通,DRAG6J-A900AUW3D,QNAP 威聯通 QHora-301W 新世代 Wi-Fi 6 雙 10GbE SD-WAN 路由器,"6,9"
223555546,https://cs-d.ecimg.tw/items/DRAG6JA9008X492/000001_1523604396.jpg,qnap 威聯通,DRAG6J-A9008X492,QNAP 威聯通 QM2-2S-220A 雙埠 M.2 22110/2280 SATA SSD 擴充卡,"6,9"
223555547,https://cs-d.ecimg.tw/items/DRAG6JA900ATAN1/000001_1627897922.jpg,qnap 威聯通,DRAG6J-A900ATAN1,QNAP 威聯通 QSW-1105-5T 5埠 2.5GbE 無網管型交換器 博通晶片,"6,9"
223555548,https://cs-d.ecimg.tw/items/DRAG05A9009YNT6/000001_1556266672.png,qnap 威聯通,DRAG05-A9009YNT6,QNAP 威聯通 TR-004U 4-bay USB 3.0 RAID 機架式 磁碟陣列外接盒,"6,9"
223555549,https://cs-d.ecimg.tw/items/DRAB5RA9009VRJJ/000001_1556869012.png,qnap 威聯通,DRAB5R-A9009VRJJ,QNAP 威聯通 QDA-A2AR 雙 2.5 吋轉單 3.5 吋 SATA 硬碟轉接盒,"6,9"
223555550,https://cs-d.ecimg.tw/items/DRAFE2A900GQ70G/000001_1697511789.jpg,qnap 威聯通,DRAFE2-A900GQ70G,QNAP 威聯通 QXG-10G1T 10GbE 單埠網路擴充卡,"6,9"
223555551,https://cs-d.ecimg.tw/items/DRAGCGA900FHIPP/000001_1663128041.jpg,qnap 威聯通,DRAGCG-A900FHIPP,QNAP 威聯通 TVS-h674-i3-16G 6Bay NAS(不含硬碟),"6,9"
223555552,https://cs-d.ecimg.tw/items/DJBQD8D900HSDK5/000001_1725586521.jpg,nagy,DJBQD8-D900HSDK5,"The Struggle, The Dan Nagy story(Kobo/電子書)","6,9"
223555553,https://cs-d.ecimg.tw/items/DJBQ3FD900C58M5/000001_1640356261.jpg,nagy,DJBQ3F-D900C58M5,Nagy Plays: 1(Kobo/電子書),"6,9"
223555554,https://cs-d.ecimg.tw/items/DJBQ6WD900GU7W5/000001_1699717523.jpg,nagy,DJBQ6W-D900GU7W5,"Művész az ágyban: Egy nagy érzéki életút kezdete Az éhes lány, Claudinne(Kobo/電子書)","6,9"
223555555,https://cs-d.ecimg.tw/items/DJBQ6WD900F0QAM/000001_1652204975.jpg,nagy,DJBQ6W-D900F0QAM,"10 vakrandi, hogy megtaláld a nagy Őt(Kobo/電子書)","6,9"
223555556,https://cs-d.ecimg.tw/items/QCAD0UA9008BSRE/000001_1502175172.jpg,nagy,QCAD0U-A9008BSRE,Snow Peak 【日本 】輕量二合一防風爐NAGY(大火力2800kcal/h) /GS-360,"6,9"
223555557,https://cs-d.ecimg.tw/items/DJBQC0D900EIO2I/000001_1645928710.jpg,nagy,DJBQC0-D900EIO2I,Nagy emberek gyermekcipőben(Kobo/電子書),"6,9"
223555558,https://cs-d.ecimg.tw/items/DJBQC1D900E4I1C/000001_1645518281.jpg,nagy,DJBQC1-D900E4I1C,A Nagy Háború és az 1918-1919-es magyarországi forradalmak(Kobo/電子書),"6,9"
223555559,https://cs-d.ecimg.tw/items/DJBQ6WD900HOQ1H/000001_1721930430.jpg,nagy,DJBQ6W-D900HOQ1H,Népmesék Heves és Jász-Nagykun-Szolnok megyéből(Kobo/電子書),"6,9"
223555560,https://cs-d.ecimg.tw/items/DJBQBZD900E2BV0/000001_1645476405.jpg,nagy,DJBQBZ-D900E2BV0,A nagy gazdasági válság Görögországban(Kobo/電子書),"6,9"
223555561,https://cs-d.ecimg.tw/items/DJBQ6WD900FFQJO/000001_1661514026.jpg,nagy,DJBQ6W-D900FFQJO,A nagy paleolit csokoládékönyv(Kobo/電子書),"6,9"
223555562,https://cs-d.ecimg.tw/items/DYAX1NA900HWI70/000001_1753428505.jpg,galaxy s20,DYAX1N-A900HWI70,Samsung 三星 【福利品】Galaxy S20 FE 5G (6G+128G) 紫,"6,9"
223555563,https://cs-d.ecimg.tw/items/DYAX1NA900C4D6A/000001_1749716657.jpg,galaxy s20,DYAX1N-A900C4D6A,Samsung 三星 【B+級福利品】 Galaxy S20 FE 5G (6+128) G781 綠_八成新,"6,9"
223555564,https://cs-d.ecimg.tw/items/QAAMVQA900AMA9M/000001_1587441897.jpg,galaxy s20,QAAMVQ-A900AMA9M,Speck Presidio Perfect-Clear Impact Geometry Samsung Galaxy S20 Ultra 抗菌透明防摔保護殼,"6,9"
223555565,https://cs-d.ecimg.tw/items/DJBQ3HD900CEXU5/000001_1641555782.jpg,galaxy s20,DJBQ3H-D900CEXU5,The Ridiculously Simple Guide to the Samsung Galaxy S20(Kobo/電子書),"6,9"
223555566,https://cs-d.ecimg.tw/items/DYAGH5A900AVC94/000001_1600064450.jpg,galaxy s20,DYAGH5-A900AVC94,QIALINO SAMSUNG Galaxy S20 經典皮套(升級版),"6,9"
223555567,https://cs-d.ecimg.tw/items/QABB5FA900AIWV1/000001_1582700885.jpg,galaxy s20,QABB5F-A900AIWV1,Oweida 歐威達 【南紡購物中心】  Samsung Galaxy S20+ 3D曲面內縮滿版鋼化玻璃貼 框膠,"6,9"
223555568,https://cs-d.ecimg.tw/items/QAAMVNA900AL1PO/000001_1585633330.jpg,galaxy s20,QAAMVN-A900AL1PO,Dapad for SAMSUNG Galaxy S20 Plus ( SM-G986 ) 6.7 吋 -鏡頭保護貼,"6,9"
223555569,https://cs-d.ecimg.tw/items/QAAMVOA900AL0X7/000001_1585621690.jpg,galaxy s20,QAAMVO-A900AL0X7,Samsung 三星 CITY for   Galaxy S20 Ultra 玻璃9H鏡頭保護貼精美盒裝 2入,"6,9"
223555570,https://cs-d.ecimg.tw/items/DYAGINA900FUCPU/000001_1670984849.jpg,galaxy s20,DYAGIN-A900FUCPU,XUNDD 訊迪 軍事防摔 三星 Samsung Galaxy S20 FE 5G 鏡頭全包覆 清透保護殼 手機殼(夜幕黑),"6,9"
223555571,https://cs-d.ecimg.tw/items/DYAGH5A900B62KR/000001_1614683395.jpg,galaxy s20,DYAGH5-A900B62KR,【液態矽膠殼】三星 Samsung Galaxy S20 手機殼 保護殼 矽膠 軟殼 (藏青),"6,9"
223555572,https://cs-d.ecimg.tw/items/DICK5RA900FAQK6/000001_1657870196.jpg,ps1,DICK5R-A900FAQK6,Proenza Schouler PS1 中款防刮山羊皮手提斜背包/兩用包 淺藍色,"6,9"
223555573,https://cs-d.ecimg.tw/items/DIDW0WA900G3OGF/000001_1677736017.jpg,ps1,DIDW0W-A900G3OGF,SEVENFRIDAY 工業風透視自動上鍊機械錶-47X47.6mm PS1,"6,9"
223555574,https://cs-d.ecimg.tw/items/DJBQ3HD900J0WR2/000001_1752178832.jpg,ps1,DJBQ3H-D900J0WR2,"The Ultimate RG35XX Plus Emulation Bible: SNES, PS1, Arcade & More(Kobo/電子書)","6,9"
223555575,https://cs-d.ecimg.tw/items/DXAX7TA900J32WD/000001_1753930015.jpg,ps1,DXAX7T-A900J32WD,New Balance 紐巴倫 休閒鞋 Fresh Foam 650 V1 中童 寬楦 粉 白 魔鬼氈 緩衝 小朋友 運動鞋 NB YU650PS1-W,"6,9"
223555576,https://cs-d.ecimg.tw/items/DCAC1MA72968242/000001_1478244872.jpg,ps1,DCAC1M-A72968242,UNI STAR UNI-STAR USB mini公-mini母 行車紀錄器專用延長線1.5M(MINI5PS1.5),"6,9"
223555577,https://cs-d.ecimg.tw/items/DYBC00A900G62AB/000001_1679646993.jpg,ps1,DYBC00-A900G62AB,伸縮折疊手機架/平板架_白_PS1W,"6,9"
223555578,https://cs-d.ecimg.tw/items/DQBH0BB900H55VW/000001_1707185098.jpg,ps1,DQBH0B-B900H55VW,STAEDTLER 施德樓 德國   造型漸進式塑膠擦-原色款(MS525PS1) 不含PVC 可鎖定設計,"6,9"
