id,IT_NAME,image_url,query,annotators
223502604,BRAUN BUFFEL 德國小金牛 台灣總代理 諾瓦 公事包-黑色/BF550-65-BK,https://cs-d.ecimg.tw/items/DIBM2FA900HQN1J/000001_1724124848.jpg,德國小金牛,"['2', '5', '8']"
223502605,BRAUN BUFFEL 德國小金牛 台灣總代理 尤妮爾 肩包-淺棕色/BF867-26-CR,https://cs-d.ecimg.tw/items/DIBMZ1A900IDHLR/000001_1740031452.jpg,德國小金牛,"['2', '5', '8']"
223502606,BRAUN BUFFEL 德國小金牛 台灣總代理 格瑞克-II 12卡中間翻透明窗短夾-黑色/BF387-317-BK,https://cs-d.ecimg.tw/items/DIBMXLA900H3TGS/000001_1706083941.jpg,德國小金牛,"['2', '5', '8']"
223502607,BRAUN BUFFEL 德國小金牛 台灣總代理 海波-3 後背包-黑色/BF507-73-BK,https://cs-d.ecimg.tw/items/DIBMAPA900IHF4E/000001_1742528562.jpg,德國小金牛,"['2', '5', '8']"
223502608,【御皇居】迷你麥克風音響(極致迷你 超大聲量),https://cs-d.ecimg.tw/items/DMAF4RA900GXJRU/000001_1703149610.jpg,迷你麥克風,"['2', '5', '8']"
223502609,Ulanzi 優籃子 USB TypeC 迷你麥克風AM23,https://cs-d.ecimg.tw/items/DGAF8LA900IGIB4/000001_1741856527.jpg,迷你麥克風,"['2', '5', '8']"
223502610,IK Multimedia iRig Mic Lav領夾式迷你麥克風 for iOS & Android,https://cs-d.ecimg.tw/items/QBAD3ZA9007E336/000001_1690179223.jpg,迷你麥克風,"['2', '5', '8']"
223502611,Zoom APF-1 迷你麥克風配件包 公司貨,https://cs-d.ecimg.tw/items/DGAF9RA900GEME3/000001_1686557468.jpg,迷你麥克風,"['2', '5', '8']"
223502612,BOYA 博雅 博雅 BY-XM6 K3 一對一雙聲道無線迷你麥克風-Lightning 東城代理商公司貨,https://cs-d.ecimg.tw/items/DGAFAPA900GPCUY/000001_1696400403.jpg,迷你麥克風,"['2', '5', '8']"
223502613,Saramonic 楓笛 SmartMic5S迷你麥克風(3.5mm TRRS接頭),https://cs-d.ecimg.tw/items/DGCF1KA900B9M1L/000001_1618814252.jpg,迷你麥克風,"['2', '5', '8']"
223502614,BSD 電容式迷你麥克風 MINI-01 (兩入裝),https://cs-d.ecimg.tw/items/DCBAGMA900B4WGV/000001_1612335441.jpg,迷你麥克風,"['2', '5', '8']"
223502615,月陽 送收納袋高保真3.5mm鍍金360度全指向手機直播唱歌錄音迷你麥克風話筒(DM150),https://cs-d.ecimg.tw/items/DMAFHVA900HJ74N/000001_1717407933.jpg,迷你麥克風,"['2', '5', '8']"
223502616,Saramonic 楓笛 迷你麥克風防風毛套 XM1-WS,https://cs-d.ecimg.tw/items/DGCF1KA900A9XY9/000001_1569380739.jpg,迷你麥克風,"['2', '5', '8']"
223502617,LGS熱購品 採訪麥克風-3.5mm手機通用 (麥克風 迷你麥克風 採訪麥克風 3.5mm麥克風 小麥克風 微型麥克風 直播 直播麥克風),https://cs-d.ecimg.tw/items/DYAQH3A900FNDCW/000001_1666084287.jpg,迷你麥克風,"['2', '5', '8']"
223502618,Samsung 三星 Galaxy Tab S10FE+ 5G SM-X626B 13.1吋平板電腦 (8G/128GB),https://cs-d.ecimg.tw/items/DYALPVA900IIM9B/000001_1753329416.jpg,s10,"['2', '5', '8']"
223502619,Samsung 三星 【拆封新品】Samsung Galaxy Tab S10+ WiFi SM-X820 12.4吋平板電腦 (12G/256GB),https://cs-d.ecimg.tw/items/DSBC0CA900IAPIC/000001_1737596148.jpg,s10,"['2', '5', '8']"
223502620,Grandma’s 10 Simple Steps to Becoming a True Gentleman(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ36D900D91AU/000001_1642074357.jpg,s10,"['2', '5', '8']"
223502621,NANKANG 南港輪胎 【官方直營】 AT-5 LT245/75R16 OW 120/116S 10P(4輪組)越野操控機能性,https://cs-d.ecimg.tw/items/DXBJ23A900GFTUJ/000001_1722483008.jpg,s10,"['2', '5', '8']"
223502622,HBR's 10 Must Reads for the Recession Collection (6 Books)(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ33D900CWMAN/000001_1641922376.jpg,s10,"['2', '5', '8']"
223502623,壁掛架32-55吋單臂長6-70公分手臂架電視配件【AW-S10】,https://cs-d.ecimg.tw/items/DPADY2A900IIHK0/000001_1743417892.jpg,s10,"['2', '5', '8']"
223502624,Pokémon 寶可夢 PTCG 集換式卡牌 朱&紫 火箭隊的榮耀(30包)sv10F+劍&盾 PokemonGO擴充包(20包)S10bF,https://cs-d.ecimg.tw/items/DGBJQ9A900IRL6K/000001_1746602389.jpg,s10,"['2', '5', '8']"
223502625,L2T2S 10 米 專業麥克風線材,https://cs-d.ecimg.tw/items/AIAH0HA64413668/000001_1736235755.jpg,s10,"['2', '5', '8']"
223502626,SUNS 【南紡購物中心】 ins時尚空頂帽 大簷防曬遮陽帽 顯小臉 防曬帽  遮陽帽 S10,https://cs-d.ecimg.tw/items/DXBO48A900HD2Y5/000001_1712140888.jpg,s10,"['2', '5', '8']"
223502627,Did I Mention it's 10 Years Later?(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ37D900H9YA2/000001_1709401735.jpg,s10,"['2', '5', '8']"
223502628,台鹽生技 All In One全效極緻賦活精華EX++(30mlx5罐共150ml),https://cs-d.ecimg.tw/items/DDABMYA900BWB1V/000001_1634714511.jpg,台鹽生技,"['2', '5', '8']"
223502629,台鹽生技 All In One全效極緻賦活精華EX++(30mlx3罐共90ml),https://cs-d.ecimg.tw/items/DDABMYA900BWB0B/000001_1634714245.jpg,台鹽生技,"['2', '5', '8']"
223502630,台鹽生技 維他命C咀嚼錠-百香果口味(60錠x5罐共300錠),https://cs-d.ecimg.tw/items/DBAXC8A900BKDH1/000001_1626244916.jpg,台鹽生技,"['2', '5', '8']"
223502631,【台鹽生技】芝麻素E晚安膠囊(60顆/盒),https://cs-d.ecimg.tw/items/DBDA21A900FQBAO/000001_1752640155.jpg,台鹽生技,"['2', '5', '8']"
223502632,"台鹽生技 金膠原青春飲禮盒(10瓶x2盒,共20瓶)",https://cs-d.ecimg.tw/items/QEAB7XA900AFZ0K/000001_1577779946.jpg,台鹽生技,"['2', '5', '8']"
223502633,台鹽生技 【南紡購物中心】 蓓舒美 海鹽調理洗髮乳x3條(250g/條) ,https://cs-d.ecimg.tw/items/DDCV4CA900BL8U4/000001_1667896287.jpg,台鹽生技,"['2', '5', '8']"
223502634,【台鹽生技】活力DHA魚油軟膠囊x4瓶(90錠/瓶),https://cs-d.ecimg.tw/items/DBDA21A900B1WP9/000001_1733464316.jpg,台鹽生技,"['2', '5', '8']"
223502635,【南紡購物中心】 【台鹽生技】綠迷雅 超進化膠原水感隔離霜SPF30(30ml/瓶) ,https://cs-d.ecimg.tw/items/DDCV0JA900G4GD5/000001_1686812061.jpg,台鹽生技,"['2', '5', '8']"
223502636,【台鹽生技】蔓越莓益菌錠x2盒(60錠/盒)_加贈一大膠原蛋白x2條,https://cs-d.ecimg.tw/items/DBDA21A900I4OCD/000001_1733198536.jpg,台鹽生技,"['2', '5', '8']"
223502637,台鹽生技 極線肌密抗皺眼霜/海洋迴齡抗皺凍膜-任選4瓶,https://cs-d.ecimg.tw/items/DDABOKA900J2RXY/000001_1753772198.jpg,台鹽生技,"['2', '5', '8']"
223502638,Disney 迪士尼 奇奇蒂蒂-淘氣松果-束口水桶包-棕 PTD23-D9-51BN,https://cs-d.ecimg.tw/items/DIBMW6A900HELRP/000001_1713431509.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502639,PARTAKE 【Disney】奇奇蒂蒂-淘氣松果-兩用後背包-棕 PTD23-D9-81BN,https://cs-d.ecimg.tw/items/DIBF29A900HCCPB/000001_1711530330.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502640,戀家小舖 台灣製 55%天絲 奇奇蒂蒂 雙人床包被套四件組-美味大師,https://cs-d.ecimg.tw/items/DEBTD7A900J2Y05/000001_1753859140.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502641,Disney 迪士尼 經典角色系列-米奇/維尼/奇奇蒂蒂/三眼怪/小美人魚 防摔磁吸手機殼｜for iPhone 16 Pro /16 Pro Max,https://cs-d.ecimg.tw/items/DYARMIA900IDHXW/000001_1740035708.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502642,收納王妃 Disney 迪士尼 軟式珪藻土地墊 奇奇蒂蒂 地墊 (60*40*0.5cm),https://cs-d.ecimg.tw/items/DEAZNQA900GF7TC/000001_1686967734.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502643,【南紡購物中心】 Disney 迪士尼 ufufy中筒襪 女長襪 奇奇蒂蒂 款式隨機 6雙組UF-A301 ,https://cs-d.ecimg.tw/items/DIDV64A900HA3LG/000001_1709539910.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502644,InfoThink 訊想科技 【南紡購物中心】   泡泡洗手機 隨身自動感應 奇奇蒂蒂系列 小巧不占空間,https://cs-d.ecimg.tw/items/QBAV02A900ALQYX/000001_1587010006.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502645,迪士尼奇奇蒂蒂即可拍相機-Disney iso400 可拍攝27張 底片相機 膠捲相機,https://cs-d.ecimg.tw/items/DGAD69A900HDMSD/000001_1712746012.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502646,Lilfant 韓國 奇奇蒂蒂 湯匙叉子2件組,https://cs-d.ecimg.tw/items/DWACMCA900GOREH/000001_1695699161.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502647,T-MAO 正版卡通授權 奇奇蒂蒂 龍年款 3/4罩 復古騎士帽(安全帽内襯機車鏡片迪士尼花栗鼠GOGORO E1),https://cs-d.ecimg.tw/items/DEAVCCA900HC5WO/000001_1711428475.jpg,奇奇蒂蒂,"['2', '5', '8']"
223502648,LIFECODE 生活密碼 型記憶旅行枕/護頸枕(送眼罩+耳塞)-3色可選,https://cs-d.ecimg.tw/items/DICD1HA900ICTT4/000001_1739417224.jpg,旅行枕,"['2', '5', '8']"
223502649,TRAVELON 美國 Somniwrap環繞側睡護頸枕(岩灰) / 午睡枕 飛機枕 旅行枕 護頸枕 U型枕,https://cs-d.ecimg.tw/items/DICD1HA900GD4B2/000001_1685071043.jpg,旅行枕,"['2', '5', '8']"
223502650,充氣睡墊可加購吹嘴式充氣小枕頭 充氣枕 吹氣枕 吹氣氣枕頭 午睡枕 旅行枕  趴睡枕 充氣枕頭HNBB52,https://cs-d.ecimg.tw/items/DSBE0KA900EOCUC/000001_1646911198.jpg,旅行枕,"['2', '5', '8']"
223502651,Skross 瑞士 旅行枕,https://cs-d.ecimg.tw/items/DICD1HA900H53OS/000001_1707098036.jpg,旅行枕,"['2', '5', '8']"
223502652,DaoDi 在地人 枕頭回彈記憶枕露營旅行枕2入組(記憶棉旅行枕 兒童枕 便攜式午睡枕),https://cs-d.ecimg.tw/items/DEAT0BA900GYFON/000001_1701243519.jpg,旅行枕,"['2', '5', '8']"
223502653,Sily 汽車車用椅座U形頭枕 車載記憶棉頸枕 舒適親膚頭靠枕 座椅護頸枕 支撐脊椎頭頸枕 車枕 旅行枕 午睡枕,https://cs-d.ecimg.tw/items/DEAD34A900G43D3/000001_1678160724.jpg,旅行枕,"['2', '5', '8']"
223502654,tokuyo 督洋 溫熱充氣連帽頸枕 TH-011 (旅行枕/U枕/遮光睡眠枕),https://cs-d.ecimg.tw/items/DMAD6MA900I967R/000001_1736746516.jpg,旅行枕,"['2', '5', '8']"
223502655,買2送1全包圍連帽睡眠減壓旅行枕2入加贈 旅行衣物整理收納袋七件套),https://cs-d.ecimg.tw/items/DEAZD9A900GHFJK/000001_1689150083.jpg,旅行枕,"['2', '5', '8']"
223502656,MUAN 記憶棉透氣午休枕 學生午睡枕 防手麻午休趴 睡枕頭(趴趴枕 旅行枕 記憶枕 辦公室靠枕),https://cs-d.ecimg.tw/items/DEAZ1RA900HSP6J/000001_1725959854.jpg,旅行枕,"['2', '5', '8']"
223502657,【南紡購物中心】 [HOUSE MALL] 慢回彈護頸太空記憶枕-加大款 記憶枕 護頸枕 太空棉 慢回彈記憶枕 天鵝絨護頸枕 助眠枕 午睡枕 旅行枕 枕頭,https://cs-d.ecimg.tw/items/DEDG4EA900C0KGS/000001_1652193022.jpg,旅行枕,"['2', '5', '8']"
223502658,LENOVO 聯想 ThinkPad T14s Gen3 (i5-1245U/8GB OB/512 GB SSD/W10P/WUXGA/三年保到府修),https://cs-d.ecimg.tw/items/DHABBKA900HTK75/000001_1726817527.jpg,t14s,"['2', '5', '8']"
223502659,LENOVO 聯想 ThinkPad T14s Gen5 14吋輕薄1.24kg商務AI筆電(Ultra7-155U/32G/1TB/WUXGA/400nits/W11P),https://cs-d.ecimg.tw/items/DHAD6MA900IV62M/000001_1748419096.jpg,t14s,"['2', '5', '8']"
223502660,EZstick Lenovo ThinkPad T14S 二代透氣機身保護膜 (DIY包膜),https://cs-d.ecimg.tw/items/DCAGW4A900B2V71/000001_1609818024.jpg,t14s,"['2', '5', '8']"
223502661,LENOVO 聯想 L20M4P72 電池 ThinkPad T14S G2 L20L4P72 L20C4P72 L20D4P72,https://cs-d.ecimg.tw/items/DHABDBA900F81C2/000001_1656131493.jpg,t14s,"['2', '5', '8']"
223502662,PHOENIX Lenovo ThinkPad T14 Gen4 21HD / ThinkPad T14s Gen4 21F6 系列 專用 高流速 光澤亮面 螢幕貼,https://cs-d.ecimg.tw/items/DCBAGMA900GIK8U/000001_1689965085.jpg,t14s,"['2', '5', '8']"
223502663,"LENOVO 聯想 T490S 電池(原廠)- L18M3PD1 thinkpad T490S,T495S,T14S,L18L3PD1, L18M3PD2,L18C3PD1,SB10K97652,SB10K97651,SB10K97653,SB10K97654,5B10W13909,5B10W13910,5B10W13911,5B10W13912,5B10W13955,02DL013,02DL014,02DL015,02DL016,3ICP5/88/73",https://cs-d.ecimg.tw/items/DHABDBA900AUWVR/000001_1685942871.jpg,t14s,"['2', '5', '8']"
223502664,PHOENIX Lenovo ThinkPad T14 Gen 3 / ThinkPad T14s Gen 3 系列 專用 鍵盤膜 非矽膠材質 附贈 觸控板保護貼,https://cs-d.ecimg.tw/items/DCAHNVA900FQ9HU/000001_1667723574.jpg,t14s,"['2', '5', '8']"
223502665,EZstick Lenovo ThinkPad T14s Gen3 特殊規格 防藍光螢幕貼 抗藍光 (14.4吋寬),https://cs-d.ecimg.tw/items/DCBADXA900FGOQN/000001_1662432508.jpg,t14s,"['2', '5', '8']"
223502666,LENOVO 聯想 【夜間特賣】ThinkPad T14s 14吋 (Snapdragon X Elite X1E-78-100/64GB/1TB/W11Pro/21N1000BTW),https://cs-d.ecimg.tw/items/DHAD8M1900J3HGY/000001_1754274695.jpg,t14s,"['2', '5', '8']"
223502667,LENOVO 聯想 L21M4P75 電池 L21L4P73 ThinkPad T14s Gen 3 5B10W51874 5B10W51875 5B10W51876  SB10W51975 SB10W51976 CQ0002JP CQ0003JP CQ0004JP CQ0006KR CQ0005JP  CQ000HUS CQ000LUS CQ000WUE CQ002KPG CQ002LIU CQ002LIV CQ002LMB,https://cs-d.ecimg.tw/items/DCABHLA900HGFMF/000001_1715135424.jpg,t14s,"['2', '5', '8']"
223502668,Kyhome 便攜手提iPad平板收納包 商務公文包 13吋筆電包 內膽包 單肩斜跨包 筆電側背包,https://cs-d.ecimg.tw/items/DIBMUZA900I559W/000001_1733471014.jpg,13吋筆電包,"['2', '5', '8']"
223502669,Eiby 13吋單肩手提筆電包 輕便防水電腦包 電腦內膽包 公事包 MacBook Air Pro Retina 13吋 筆電包 內膽包,https://cs-d.ecimg.tw/items/DICM75A900H1MV7/000001_1703647781.jpg,13吋筆電包,"['2', '5', '8']"
223502670,Heine 海恩 WIN-198P軍綠小後背包 A4小背包小書包 13吋筆電包 防潑水校外教學包內有保溫袋大人小孩都適合的包包,https://cs-d.ecimg.tw/items/DIBF2RA900B7JU3/000001_1700721009.jpg,13吋筆電包,"['2', '5', '8']"
223502671,NIKE 耐吉 後背包 Jordan Monogram 20L 13吋筆電包 書包 黑 紅 喬丹 復古花紋 JD2533001AD-001,https://cs-d.ecimg.tw/items/DEBNRXA900IZKND/000001_1751251132.jpg,13吋筆電包,"['2', '5', '8']"
223502672,2024款【OZUKO】大容量多功能男士單肩包 13吋筆電包 12.9吋平板 防割防潑水 斜背包 肩背包,https://cs-d.ecimg.tw/items/DICM62A900HTFWD/000001_1726714590.jpg,13吋筆電包,"['2', '5', '8']"
223502673,New Balance 紐巴倫 後背包 Athletics Backpack 藍 書包 13吋筆電包 可放水瓶 LAB23199VTI,https://cs-d.ecimg.tw/items/DEBNRXA900IWYLB/000001_1749437813.jpg,13吋筆電包,"['2', '5', '8']"
223502674,JanSport 後背包 Mini Skip Pack 青草綠 10L 13吋筆電包 水瓶側袋 書包 JS0A85VS88Q,https://cs-d.ecimg.tw/items/DEBNRXA900J01VC/000001_1751510977.jpg,13吋筆電包,"['2', '5', '8']"
223502675,WHOSE BAG 日系防潑水後背包 多格收納13吋筆電包 男女雙肩包 NO.WBGG005,https://cs-d.ecimg.tw/items/DIBFAVA900DSXZM/000001_1752476005.jpg,13吋筆電包,"['2', '5', '8']"
223502676,Jokitech Macbook 13吋筆電包 通用手提電腦包,https://cs-d.ecimg.tw/items/DIDV26A900FM70U/000001_1749614884.jpg,13吋筆電包,"['2', '5', '8']"
223502677,Heine 海恩 WIN-198P黑色小後背包 A4小背包小書包 13吋筆電包 防潑水校外教學包內有保溫袋大人小孩都適合的包包,https://cs-d.ecimg.tw/items/QFAT55A900APCS4/000001_1724815508.jpg,13吋筆電包,"['2', '5', '8']"
223502678,Suntory 三得利 無酒精梅酒風味飲料 (350ml*24入),https://cs-d.ecimg.tw/items/DBAJ5IA900J1TVS/000001_1753059150.jpg,無酒精,"['2', '5', '8']"
223502679,Kalnapilis肯納無酒 精啤 酒風味飲-西瓜500mlX24/箱,https://cs-d.ecimg.tw/items/DBAJ5IA900IGIT4/000001_1741859160.jpg,無酒精,"['2', '5', '8']"
223502680,ELECOM 2合1無酒精液晶螢幕清潔組,https://cs-d.ecimg.tw/items/DEBUJ9A900DYHW0/000001_1644311439.jpg,無酒精,"['2', '5', '8']"
223502681,思必兒 長效乾洗手慕斯怪獸版50ml-柑橘香(美國專利技術/長效防護/無酒精成分)保濕+抗菌雙重呵護,https://cs-d.ecimg.tw/items/DAAZ9YA900H91FQ/000001_1708528937.jpg,無酒精,"['2', '5', '8']"
223502682,REUZEL Fiber Gel 纖維級強力無酒精保濕髮膠 100ml,https://cs-d.ecimg.tw/items/DDCH61A900B3TDS/000001_1743044162.jpg,無酒精,"['2', '5', '8']"
223502683,CLOROX 高樂氏 強效清潔消毒漂白水-原味2.8Lx6(次氯酸鈉/環境消毒/衣物漂白/無酒精),https://cs-d.ecimg.tw/items/DAAK53A900GDFE4/000001_1726469062.jpg,無酒精,"['2', '5', '8']"
223502684,JoyLife嚴選 椰子油廚房油污去污清潔無酒精濕紙巾(80抽x8包),https://cs-d.ecimg.tw/items/DMAI0WA900G4N6F/000001_1678679837.jpg,無酒精,"['2', '5', '8']"
223502685,NIVEA 妮維雅 男士水活保濕精華凝露150ml(保濕玻尿酸/溫和無酒精),https://cs-d.ecimg.tw/items/DDDJ00A900H98X8/000001_1708662452.jpg,無酒精,"['2', '5', '8']"
223502686,LISTERINE 李施德霖 除菌漱口水 (薄荷清新草本天然綠茶無酒精配方250ml,https://cs-d.ecimg.tw/items/DAAJGOB900F4MLW/000001_1654070847.png,無酒精,"['2', '5', '8']"
223502687,LOLES 【6入】無酒精萬用潔膚濕紙巾有蓋100片 (繁花限定版),https://cs-d.ecimg.tw/items/DAAT0KA900I1E4Y/000001_1730438966.jpg,無酒精,"['2', '5', '8']"
223502688,(加碼贈)【FJ】兒童趣味恐龍彈珠台DM1(另贈60顆彈珠),https://cs-d.ecimg.tw/items/DEAS8OA900GOJ7Z/000001_1695367691.jpg,彈珠台,"['2', '5', '8']"
223502689,Ugears 自我推進模型 瘋狂彈珠台2號-階梯升降系統,https://cs-d.ecimg.tw/items/DEAMDGA900FPBKP/000001_1667275008.jpg,彈珠台,"['2', '5', '8']"
223502690,木匠兄妹 【南紡購物中心】  經典彈珠台,https://cs-d.ecimg.tw/items/QFBI18B9009YQWC/000001_1556001565.jpg,彈珠台,"['2', '5', '8']"
223502691,感恩使者 手眼協調彈珠檯-DIY材料包 1組 ZHCN2410 接球機 彈珠台 木質,https://cs-d.ecimg.tw/items/DAAH8SA900HFL2W/000001_1714379940.jpg,彈珠台,"['2', '5', '8']"
223502692,888ezgo 888便利購 電動聲光接彈珠台遊戲(柏青哥)(自動彈射計分)(2850),https://cs-d.ecimg.tw/items/DEAM74A900H0DOF/000001_1702818204.jpg,彈珠台,"['2', '5', '8']"
223502693,街機風桌上型彈珠台,https://cs-d.ecimg.tw/items/DEAME9A900I8VHV/000001_1736409799.jpg,彈珠台,"['2', '5', '8']"
223502694,【啾愛你】兒童聲光萌熊彈珠台,https://cs-d.ecimg.tw/items/DEAS8OA900GMFOH/000001_1693464907.jpg,彈珠台,"['2', '5', '8']"
223502695,孩子國 益智掌上遊戲主題彈珠台 /場景平衡滾珠玩具(2色隨機),https://cs-d.ecimg.tw/items/DEAS93A900B8BYB/000001_1617763102.jpg,彈珠台,"['2', '5', '8']"
223502696,藻土屋 2入-射擊遊戲機電動聲光鱷魚彈珠台 玩具-D,https://cs-d.ecimg.tw/items/DEDG4XA900ID04M/000001_1746000341.jpg,彈珠台,"['2', '5', '8']"
223502697,《 Robotime 》立體木製組裝模型 3D彈珠台,https://cs-d.ecimg.tw/items/DEEE2WA900GLXPH/000001_1692954578.jpg,彈珠台,"['2', '5', '8']"
223502698,My Color 旅遊 跨年 拋棄式一次性浴巾(1 入) 免洗浴巾 壓縮毛巾,https://cs-d.ecimg.tw/items/QFAD7VB900ADT2Q/000001_1683790931.jpg,一次性浴巾,"['2', '5', '8']"
223502699,超厚一次性浴巾 一次性浴巾(1入) 拋棄式浴巾 旅行浴巾 拋棄式毛巾 免洗浴巾 一次性毛巾 旅行必備,https://cs-d.ecimg.tw/items/DICDB6A900H2IE2/000001_1704706124.jpg,一次性浴巾,"['2', '5', '8']"
223502700,台灣製 超大藍白不織布萬用巾 8包組 大掃除抹布 廚房紙巾 一次性浴巾 洗臉巾 洗車布 擦車布 乾濕兩用,https://cs-d.ecimg.tw/items/DAACC9A900I53NW/000001_1733451508.jpg,一次性浴巾,"['2', '5', '8']"
223502701,ITO 伊藤 【 日本】一次性浴巾 ( 浴巾*1 / 160*80cm) ~出遊 商旅 衛生安全,https://cs-d.ecimg.tw/items/DDBK9PA900GB6J5/000001_1723454430.jpg,一次性浴巾,"['2', '5', '8']"
223502702,CLEAN 克林 一次性壓縮毛巾 6入組 70×140cm 出差旅行 泡湯備品 壓縮浴巾 一次性浴巾 大尺寸毛巾,https://cs-d.ecimg.tw/items/DECBB1A900J1BVS/000001_1752631013.jpg,一次性浴巾,"['2', '5', '8']"
223502703,lvbao  一次性浴巾浴袍毛巾乾髮帽套組 一次性出差旅行用品 拋棄式睡袍 免洗滅菌浴衣 男女通用,https://cs-d.ecimg.tw/items/DECB73A900I5Y9C/000001_1734072579.jpg,一次性浴巾,"['2', '5', '8']"
223502704,加厚款旅行用拋棄式浴巾 8入 (70cmx140cm 一次性浴巾 旅行攜帶浴巾),https://cs-d.ecimg.tw/items/DECB0CA900I1T5V/000001_1730869730.jpg,一次性浴巾,"['2', '5', '8']"
223502705,【一次性浴巾-5包組】 拋棄式浴巾 一次性浴巾 拋棄式浴巾,https://cs-d.ecimg.tw/items/DSBE1MA900J3XHI/000001_1754560670.jpg,一次性浴巾,"['2', '5', '8']"
223502706,加厚款旅行用拋棄式浴巾 4入 (70cmx140cm 一次性浴巾 旅行攜帶浴巾),https://cs-d.ecimg.tw/items/DECB0CA900I1T5P/000001_1730870115.jpg,一次性浴巾,"['2', '5', '8']"
223502707,【兩入】一次性浴巾 毛巾 純棉 加大 加厚 旅行毛巾【BE1227】,https://cs-d.ecimg.tw/items/DSBE0OA900G1H5Y/000001_1676513632.jpg,一次性浴巾,"['2', '5', '8']"
223502708,SGS認證 加厚加長耐熱 斜口玻璃吸管 四件組  附吸管刷+收納盒 直吸管 珍奶粗吸管 平口吸管 環保吸管,https://cs-d.ecimg.tw/items/DEBW2HA900GXO74/000001_1742783108.jpg,環保吸管,"['2', '5', '8']"
223502709,AHOYE 矽膠吸管套裝 (吸管x6+清潔刷x2) 環保吸管,https://cs-d.ecimg.tw/items/DEACCTA900FCWDX/000001_1659585402.jpg,環保吸管,"['2', '5', '8']"
223502710,BLACK HAMMER 316不鏽鋼環保吸管組(五件式),https://cs-d.ecimg.tw/items/DEBWFTA900A1JKI/000001_1716455958.jpg,環保吸管,"['2', '5', '8']"
223502711,CUISIPRO 加拿大 清潔刷+環保吸管餐具組(淺灰) / 湯匙 叉子 餐刀 可機洗 洗碗機可洗,https://cs-d.ecimg.tw/items/DEBM24A900G4VZ4/000001_1678849242.jpg,環保吸管,"['2', '5', '8']"
223502712,AHOYE PLA可生物降解吸管 白色100支-斜口-6*245mm 環保吸管,https://cs-d.ecimg.tw/items/DEBWBAA900GKLCV/000001_1691725602.jpg,環保吸管,"['2', '5', '8']"
223502713,好環保吸管12mm(牛皮),https://cs-d.ecimg.tw/items/DEBW2HA900IKE22/000001_1744771071.jpg,環保吸管,"['2', '5', '8']"
223502714,Keith 鎧斯 鈦彎管鈦吸管 口徑7mm / Ti3701.環保吸管 飲料吸管 鈦細吸管 隨身長吸管 純鈦彎吸管,https://cs-d.ecimg.tw/items/DEBQYTA900EVMZ7/000001_1750670408.jpg,環保吸管,"['2', '5', '8']"
223502715,OMORY #304不鏽鋼環保吸管1入-S(贈清潔刷),https://cs-d.ecimg.tw/items/DEBM9JA90081U0O/000001_1626835057.jpg,環保吸管,"['2', '5', '8']"
223502716,【100%植】環保標章認證吸管 環保吸管 甘蔗吸管8*210mm 25入,https://cs-d.ecimg.tw/items/DEBMJZA900HB0YU/000001_1710321034.jpg,環保吸管,"['2', '5', '8']"
223502717,GreeGreen 紙吸管 環保吸管 100入組,https://cs-d.ecimg.tw/items/DEBW2HA9009WP0W/000001_1553830719.jpg,環保吸管,"['2', '5', '8']"
223502718,MUJI 無印良品 半透明管自動筆/0.5mm,https://cs-d.ecimg.tw/items/DEDK57A900B4P0T/000001_1612145000.jpg,自動筆,"['2', '5', '8']"
223502719,MUJI 無印良品 塑膠管自動筆/0.5mm,https://cs-d.ecimg.tw/items/DEDK57A900B4P0N/000001_1612144999.jpg,自動筆,"['2', '5', '8']"
223502720,PILOT 百樂 G2中性自動筆替芯(BLS-G2-38/BLS-G2-5/7/10),https://cs-d.ecimg.tw/items/DQBH0BB900GR527/000001_1697791937.jpg,自動筆,"['2', '5', '8']"
223502721,STAEDTLER 施德樓 OFS自動筆,https://cs-d.ecimg.tw/items/QFBU86A9008BUC9/000001_1695816778.jpg,自動筆,"['2', '5', '8']"
223502722,sun-star 太陽星 【日本正版】史努比 自動鉛筆 0.5mm 日本製 自動筆 Snoopy PEANUTS  604145 604152,https://cs-d.ecimg.tw/items/QFASFHB900ARUJJ/000001_1595234445.jpg,自動筆,"['2', '5', '8']"
223502723,全勝 PENTEL C-205 自動鉛筆芯 5入(HB/2B/筆芯/自動鉛筆/自動筆/0.05mm),https://cs-d.ecimg.tw/items/DQBKKHB900IZPVW/000001_1751355567.jpg,自動筆,"['2', '5', '8']"
